iter	CrossEntropy
2927	0.2314239996
2928	0.2313242713
2929	0.2313242492
2930	0.2312958136
2931	0.231295854
2932	0.2312959359
2933	0.2310694959
2934	0.2310696409
2935	0.2310695154
2936	0.2310695577
2937	0.2310695778
2938	0.2310488221
2939	0.2310488624
2940	0.2310488624
2941	0.2310488611
2942	0.2310447185
2943	0.2310446968
2944	0.2310447589
2945	0.2310316296
2946	0.2310237208
2947	0.2310238249
2948	0.2310236577
2949	0.2310237403
2950	0.2310236967
2951	0.2310044073
2952	0.2310045094
2953	0.2310043634
2954	0.2310044876
2955	0.2310030438
2956	0.2310031882
2957	0.2309919487
2958	0.2309919451
2959	0.2308654385
2960	0.2308654782
2961	0.2308544052
2962	0.2308545708
2963	0.2308544449
2964	0.230854319
2965	0.2308543174
2966	0.2308543385
2967	0.2307783874
2968	0.2307784909
2969	0.2307785097
2970	0.2300761793
2971	2970	0.1808842972	2971	0.1808842973	2972	0.1808842974	2973	0.1808842975	2974	0.1808842976	2975	0.1808362977	2976	0.1808232978	2977	0.18082329792978	0.180823929802979	0.180787729812980	0.1807644221
2981	0.180764429832982	0.18076432982983	0.180762742982984	0.180762482982985	0.180762422982986	0.180754672988	0.2292966134
2989	0.2292964868
2990	0.2292963584
2991	0.2292962722
2992	0.2292962709
2993	0.2292962705
2994	0.2284757841
2995	0.2280470294
2996	0.2280455712
2997	0.2277775705
2998	0.2277774437
2999	0.227777484
35
2999	0.1805770187

